lrk_id,type_oko,lrk_status,inschrijfdatum,uitschrijfdatum,kvk_nummer,vestigingsnummer,rechtsvorm,postcode,woonplaats,signal
271534138,BSO,Uitgeschreven,28-05-2014,15-08-2017,24411311,000029356679,,2831XT,Gouderak,kvk_not_in_active_register
271662657,GOB,Uitgeschreven,04-05-2018,01-03-2022,71001425,000039222616,,1704VR,Heerhugowaard,kvk_not_in_active_register
271723701,BSO,Uitgeschreven,24-02-2017,09-08-2021,27301745,000026170353,,2712RN,Zoetermeer,kvk_not_in_active_register
271785731,KDV,Uitgeschreven,10-10-2016,08-07-2019,41062208,,,5709BA,Helmond,kvk_not_in_active_register
272315771,BSO,Uitgeschreven,01-09-2013,31-08-2018,08182748,000008182748,,7395ML,Teuge,kvk_not_in_active_register
272521437,KDV,Uitgeschreven,01-01-2010,20-03-2018,58881069,000015521370,,1945TA,Beverwijk,kvk_not_in_active_register
272673900,GOB,Uitgeschreven,20-06-2018,29-01-2019,71116303,000039329054,,1336CV,Almere,kvk_not_in_active_register
272840373,BSO,Uitgeschreven,17-08-2020,20-12-2022,75954974,,,7731DG,Ommen,kvk_not_in_active_register
273109637,KDV,Uitgeschreven,15-04-2019,01-02-2020,09091432,000017162467,,3772MT,Barneveld,kvk_not_in_active_register
273199936,GOB,Uitgeschreven,25-09-2019,01-04-2020,75315351,000043192777,,8102ST,Raalte,kvk_not_in_active_register
274296342,BSO,Uitgeschreven,31-10-2018,02-11-2019,02061512,000025884182,,8347JP,Eesveen,kvk_not_in_active_register
274481492,GOB,Uitgeschreven,02-01-2023,26-01-2024,87741199,000053639553,,1456AA,Wijdewormer,kvk_not_in_active_register
275858996,KDV,Uitgeschreven,01-10-2017,08-02-2019,59356782,,,7921HG,Zuidwolde,kvk_not_in_active_register
276934908,BSO,Uitgeschreven,15-09-2016,18-04-2018,59523204,,,7722ST,Dalfsen,kvk_not_in_active_register
277641354,KDV,Uitgeschreven,06-12-2016,31-12-2018,65992172,000035419938,,8701AP,Bolsward,kvk_not_in_active_register
277848581,KDV,Uitgeschreven,04-09-2017,20-07-2020,34321110,000019291485,,1181NC,Amstelveen,kvk_not_in_active_register
278635751,BSO,Uitgeschreven,04-01-2021,01-12-2022,67263968,000046818464,,5421ZW,Gemert,kvk_not_in_active_register
279081728,GOB,Uitgeschreven,20-04-2021,01-07-2022,65157508,000033905428,,4824BN,Breda,kvk_not_in_active_register
279159353,KDV,Uitgeschreven,01-01-2017,01-05-2020,51513773,,,3274CD,Heinenoord,kvk_not_in_active_register
279190761,KDV,Uitgeschreven,17-12-2015,23-02-2021,52048071,000052048071,,1251PT,Laren,kvk_not_in_active_register
279875526,BSO,Uitgeschreven,18-01-2016,05-03-2020,64114791,000032969325,,5012AD,Tilburg,kvk_not_in_active_register
280668107,KDV,Uitgeschreven,01-01-2010,01-01-2020,34217635,000021888930,,1069PT,Amsterdam,kvk_not_in_active_register
281706608,KDV,Uitgeschreven,01-01-2016,01-01-2019,08174781,000002245507,,7772LL,Hardenberg,kvk_not_in_active_register
281822311,BSO,Uitgeschreven,17-09-2021,25-05-2022,28094406,,,2181VD,Hillegom,kvk_not_in_active_register
281824757,GOB,Uitgeschreven,01-01-2010,11-02-2019,30227315,000001312626,,3431JV,Nieuwegein,kvk_not_in_active_register
282384376,GOB,Uitgeschreven,18-04-2017,01-01-2019,65445244,000034169288,,2624MH,Delft,kvk_not_in_active_register
282553812,KDV,Uitgeschreven,01-01-2020,01-01-2021,62510606,,,1323RJ,Almere,kvk_not_in_active_register
283226134,BSO,Uitgeschreven,02-10-2017,10-04-2020,27301745,,,2406LG,Alphen aan den Rijn,kvk_not_in_active_register
283547455,KDV,Uitgeschreven,26-03-2018,01-10-2019,59356782,,,8051KV,Hattem,kvk_not_in_active_register
283836374,BSO,Uitgeschreven,25-08-2016,01-04-2019,41120401,000026321041,,4147EN,Asperen,kvk_not_in_active_register
284488306,KDV,Uitgeschreven,29-06-2015,01-08-2017,65180607,000022354905,,2651EN,Berkel en Rodenrijs,kvk_not_in_active_register
284676500,KDV,Uitgeschreven,02-11-2015,21-02-2018,57277087,,,2291SZ,Wateringen,kvk_not_in_active_register
284684144,KDV,Uitgeschreven,04-12-2013,01-08-2019,24411311,000028101650,,2903TJ,Capelle aan den IJssel,kvk_not_in_active_register
284948822,KDV,Uitgeschreven,20-05-2019,15-03-2022,73343897,000041392728,,5061WB,Oisterwijk,kvk_not_in_active_register
285146877,KDV,Uitgeschreven,28-08-2018,10-03-2025,59765607,000029025141,,3841KK,Harderwijk,kvk_not_in_active_register
285312273,KDV,Uitgeschreven,06-01-2016,06-06-2019,09197230,000034243313,,3833BZ,Leusden,kvk_not_in_active_register
285622766,KDV,Uitgeschreven,15-06-2016,01-07-2018,41049700,,,6843LP,Arnhem,kvk_not_in_active_register
285659510,BSO,Uitgeschreven,20-05-2019,15-03-2022,73343897,000041392728,,5061WB,Oisterwijk,kvk_not_in_active_register
285827066,BSO,Uitgeschreven,09-10-2018,01-03-2019,02061512,,,8356DB,Blokzijl,kvk_not_in_active_register
285991899,BSO,Uitgeschreven,18-09-2019,01-06-2020,69181411,000037550942,,1335HZ,Almere,kvk_not_in_active_register
286182506,BSO,Uitgeschreven,14-07-2017,11-02-2021,61449083,,,2573BA,'s-Gravenhage,kvk_not_in_active_register
286413164,KDV,Uitgeschreven,10-05-2022,08-05-2025,58662545,000049942840,,5672AC,Nuenen,kvk_not_in_active_register
286444185,BSO,Uitgeschreven,01-01-2017,14-05-2021,24302888,,,2861DW,Bergambacht,kvk_not_in_active_register
286944194,KDV,Uitgeschreven,04-11-2016,22-07-2022,51254654,,,6883ES,Velp,kvk_not_in_active_register
287949217,KDV,Uitgeschreven,15-05-2017,31-12-2018,32161050,,,8242GD,Lelystad,kvk_not_in_active_register
288729973,KDV,Uitgeschreven,23-03-2017,18-09-2018,60892803,,,9218PP,Opeinde,kvk_not_in_active_register
289859402,KDV,Uitgeschreven,30-11-2016,05-02-2021,41234883,000041208889,,1641LS,Spierdijk,kvk_not_in_active_register
290055684,KDV,Uitgeschreven,22-06-2018,01-07-2020,71121609,000040214001,,7957NC,de Wijk,kvk_not_in_active_register
290291641,KDV,Uitgeschreven,01-11-2017,28-06-2018,01133573,,,9408AM,Assen,kvk_not_in_active_register
290391040,GOB,Uitgeschreven,23-08-2017,08-05-2020,68467664,000036904058,,2542ES,'s-Gravenhage,kvk_not_in_active_register
290819076,KDV,Uitgeschreven,01-01-2016,02-11-2021,64166708,000033015945,,5694EA,Son en Breugel,kvk_not_in_active_register
291050657,BSO,Uitgeschreven,04-07-2016,04-10-2019,61467553,000032977557,,1055WC,Amsterdam,kvk_not_in_active_register
291192567,KDV,Uitgeschreven,01-05-2021,25-02-2022,75954974,,,7731KP,Ommen,kvk_not_in_active_register
291318186,BSO,Uitgeschreven,19-08-2021,17-11-2021,30268864,,,3972GM,Driebergen-Rijsenburg,kvk_not_in_active_register
292065188,BSO,Uitgeschreven,26-08-2016,01-12-2019,73556009,000035014180,,3142NX,Maassluis,kvk_not_in_active_register
292068566,BSO,Uitgeschreven,28-07-2022,03-12-2024,72981385,000042376661,,2225HK,Katwijk,kvk_not_in_active_register
292435642,BSO,Uitgeschreven,26-01-2017,01-06-2018,61906867,000030968321,,2681XR,Monster,kvk_not_in_active_register
292527020,BSO,Uitgeschreven,13-09-2018,10-02-2020,74045261,,,2517AV,'s-Gravenhage,kvk_not_in_active_register
292810817,KDV,Uitgeschreven,28-09-2020,23-11-2021,05069031,,,6901KK,Zevenaar,kvk_not_in_active_register
292837197,KDV,Uitgeschreven,16-02-2011,01-11-2018,41012077,,,9713VA,Groningen,kvk_not_in_active_register
293530932,KDV,Uitgeschreven,01-10-2017,01-01-2020,59356782,000032480555,,7927PJ,Alteveer,kvk_not_in_active_register
294738678,GOB,Uitgeschreven,11-09-2019,27-12-2021,74968378,000042878764,,1944EG,Beverwijk,kvk_not_in_active_register
295233096,BSO,Uitgeschreven,01-08-2016,01-10-2019,65474619,,,4462LB,Goes,kvk_not_in_active_register
295324697,KDV,Uitgeschreven,10-12-2018,01-09-2020,41178939,,,3711AC,Austerlitz,kvk_not_in_active_register
296171554,KDV,Uitgeschreven,23-08-2021,01-01-2024,63320010,000033850909,,1511EX,Oostzaan,kvk_not_in_active_register
296189297,KDV,Uitgeschreven,06-12-2017,09-11-2020,09101993,,,6717AS,Ede,kvk_not_in_active_register
297042130,KDV,Uitgeschreven,24-07-2017,01-03-2021,27301745,,,2716GV,Zoetermeer,kvk_not_in_active_register
297823395,KDV,Uitgeschreven,09-12-2015,03-12-2018,41165840,,,2394GJ,Hazerswoude-Rijndijk,kvk_not_in_active_register
298279149,GOB,Uitgeschreven,18-01-2016,01-03-2018,15574053,000000435848,,6171BA,Stein,kvk_not_in_active_register
298847668,KDV,Uitgeschreven,09-07-2012,01-01-2018,41051046,,,6922HM,Duiven,kvk_not_in_active_register
298901377,KDV,Uitgeschreven,02-01-2013,09-05-2022,27301745,000026170264,,2724CA,Zoetermeer,kvk_not_in_active_register
299140878,BSO,Uitgeschreven,11-07-2017,17-05-2021,59356154,,,7941VJ,Meppel,kvk_not_in_active_register
299237060,BSO,Uitgeschreven,09-08-2018,01-03-2020,08215454,,,7335DC,Apeldoorn,kvk_not_in_active_register
299522891,GOB,Uitgeschreven,08-03-2018,01-09-2019,70032130,000038339064,,3871JG,Hoevelaken,kvk_not_in_active_register
299528534,GOB,Uitgeschreven,01-01-2010,01-01-2018,24443696,,,2984AM,Ridderkerk,kvk_not_in_active_register
300109829,KDV,Uitgeschreven,02-02-2016,31-07-2020,73556009,,,3995AH,Houten,kvk_not_in_active_register
301412753,KDV,Uitgeschreven,01-02-2016,06-07-2020,59356782,000030585147,,8471DN,Wolvega,kvk_not_in_active_register
302256805,BSO,Uitgeschreven,04-06-2018,19-07-2018,27301844,000031897436,,2566DA,'s-Gravenhage,kvk_not_in_active_register
302375752,BSO,Uitgeschreven,30-03-2016,01-09-2019,64552969,000033368651,,3524WB,Utrecht,kvk_not_in_active_register
303930202,BSO,Uitgeschreven,04-09-2017,03-06-2019,08157895,000041391721,,7544CW,Enschede,kvk_not_in_active_register
304307063,KDV,Uitgeschreven,01-09-2023,20-04-2024,78182425,000056278721,,1323VC,Almere,kvk_not_in_active_register
304417531,BSO,Ingeschreven,22-12-2025,,99012340,000064135128,Besloten Vennootschap,8264PC,Kampen,kvk_not_in_active_register
304521528,KDV,Uitgeschreven,11-06-2013,01-08-2018,56341202,000027814521,,6533KG,Nijmegen,kvk_not_in_active_register
305080271,KDV,Uitgeschreven,31-05-2018,27-07-2023,71236678,000026874008,,1018JR,Amsterdam,kvk_not_in_active_register
305597875,BSO,Uitgeschreven,01-01-2010,01-01-2019,70391661,000038666553,,3585LA,Utrecht,kvk_not_in_active_register
305897408,BSO,Uitgeschreven,12-10-2017,05-10-2018,68060548,000000000000,,5046LK,Tilburg,kvk_not_in_active_register
306344646,BSO,Uitgeschreven,01-04-2019,11-04-2019,30200981,000000000000,,3513SE,Utrecht,kvk_not_in_active_register
306942501,BSO,Uitgeschreven,28-03-2018,02-11-2021,69625980,000038760037,,5651EH,Eindhoven,kvk_not_in_active_register
307104357,BSO,Uitgeschreven,05-02-2018,27-09-2019,20151843,000040027546,,4851CN,Ulvenhout,kvk_not_in_active_register
307222603,KDV,Uitgeschreven,03-01-2014,31-08-2020,28101830,000019970595,,2171NZ,Sassenheim,kvk_not_in_active_register
307885471,GOB,Uitgeschreven,31-01-2022,01-02-2023,84414006,000050533843,,6942RN,Didam,kvk_not_in_active_register
307953671,KDV,Uitgeschreven,20-07-2022,01-09-2025,75954974,,,8152BL,Lemelerveld,kvk_not_in_active_register
308318365,BSO,Uitgeschreven,02-05-2022,01-01-2023,85376477,000051425580,,8485JH,Munnekeburen,kvk_not_in_active_register
308330936,BSO,Uitgeschreven,22-05-2019,11-01-2021,64715167,,,7475CX,Markelo,kvk_not_in_active_register
308630348,BSO,Uitgeschreven,10-05-2016,01-01-2018,61296406,000030410126,,3329KP,Dordrecht,kvk_not_in_active_register
308647944,BSO,Uitgeschreven,11-05-2017,15-04-2019,67264832,000035821043,,1325SX,Almere,kvk_not_in_active_register
308840495,KDV,Uitgeschreven,02-01-2013,01-02-2019,27301745,000026170191,,2712RN,Zoetermeer,kvk_not_in_active_register
309003325,BSO,Uitgeschreven,28-01-2021,20-07-2022,63322285,,,9945PC,Wagenborgen,kvk_not_in_active_register
309330713,BSO,Uitgeschreven,05-08-2015,19-08-2019,54419999,000060664894,,6658WX,Beneden-Leeuwen,kvk_not_in_active_register
309446363,BSO,Uitgeschreven,04-03-2019,01-09-2020,67707173,,,3112PJ,Schiedam,kvk_not_in_active_register
309815083,BSO,Uitgeschreven,05-07-2018,01-07-2019,01130158,000005147115,,9406AP,Assen,kvk_not_in_active_register
310648397,BSO,Uitgeschreven,27-06-2011,31-08-2019,08215454,000035370084,,7325ZN,Apeldoorn,kvk_not_in_active_register
310904365,BSO,Uitgeschreven,01-01-2017,03-04-2018,30195371,301953710001,,3927AE,Renswoude,kvk_not_in_active_register
311257057,KDV,Uitgeschreven,10-10-2017,18-01-2022,68606621,000037029738,,2332RK,Leiden,kvk_not_in_active_register
311316670,KDV,Uitgeschreven,15-08-2013,15-08-2018,57834261,000000000000,,3738EB,Maartensdijk,kvk_not_in_active_register
311801092,KDV,Uitgeschreven,19-07-2016,04-05-2018,41062137,000025445138,,5801EM,Venray,kvk_not_in_active_register
312833003,KDV,Uitgeschreven,22-01-2019,15-12-2020,41120727,000041120727,,4131GZ,Vianen,kvk_not_in_active_register
313072723,KDV,Uitgeschreven,15-12-2011,26-04-2018,63255340,000023643498,,1058JV,Amsterdam,kvk_not_in_active_register
313444547,BSO,Uitgeschreven,15-07-2017,01-05-2018,17185283,,,5708HG,Helmond,kvk_not_in_active_register
313507430,KDV,Uitgeschreven,01-06-2016,01-01-2021,41080383,,,5263DP,Vught,kvk_not_in_active_register
313858767,BSO,Uitgeschreven,17-06-2016,25-01-2018,55391826,000023264829,,7002KA,Doetinchem,kvk_not_in_active_register
314407388,BSO,Uitgeschreven,10-12-2018,01-06-2020,27301745,,,2742SC,Waddinxveen,kvk_not_in_active_register
314469631,BSO,Uitgeschreven,01-01-2019,01-06-2019,41234883,,,1641LS,Spierdijk,kvk_not_in_active_register
314865925,KDV,Uitgeschreven,25-09-2018,15-05-2019,67707173,,,3028HW,Rotterdam,kvk_not_in_active_register
314888639,BSO,Uitgeschreven,22-08-2016,31-12-2018,30100676,000000000000,,3524ZZ,Utrecht,kvk_not_in_active_register
315073445,KDV,Uitgeschreven,18-04-2018,01-08-2021,02094346,000017242053,,9646DC,Veendam,kvk_not_in_active_register
315728930,KDV,Uitgeschreven,18-03-2012,21-04-2022,17074629,000017074629,,5681PL,Best,kvk_not_in_active_register
316414414,KDV,Uitgeschreven,26-08-2019,03-03-2020,51150433,,,8521PH,Sint Nicolaasga,kvk_not_in_active_register
316452506,BSO,Uitgeschreven,26-08-2019,01-06-2021,20136212,000043567541,,4814EP,Breda,kvk_not_in_active_register
316629133,BSO,Uitgeschreven,08-04-2016,11-06-2019,64715167,000034920390,,7475CC,Markelo,kvk_not_in_active_register
316755655,BSO,Uitgeschreven,01-10-2016,04-08-2021,66268524,000066268524,,1318DD,Almere,kvk_not_in_active_register
316945171,BSO,Uitgeschreven,10-07-2018,05-10-2018,30200981,000000000000,,3571PZ,Utrecht,kvk_not_in_active_register
317188422,BSO,Uitgeschreven,06-01-2020,01-09-2020,74173707,,,3755EZ,Eemnes,kvk_not_in_active_register
317324822,BSO,Uitgeschreven,15-02-2019,01-01-2022,59445904,,,6245KG,Eijsden,kvk_not_in_active_register
318576338,BSO,Uitgeschreven,08-03-2017,01-01-2020,67071023,000035642696,,7731EH,Ommen,kvk_not_in_active_register
318670859,GOB,Uitgeschreven,01-05-2021,30-09-2021,17274922,000010810722,,5035AN,Tilburg,kvk_not_in_active_register
319158822,BSO,Uitgeschreven,06-06-2019,01-08-2023,04073645,000011664304,,7973KG,Darp,kvk_not_in_active_register
319372340,BSO,Uitgeschreven,01-01-2017,15-08-2019,34321110,000030869897,,1185EK,Amstelveen,kvk_not_in_active_register
319420115,BSO,Uitgeschreven,31-10-2016,14-09-2019,59522836,000028812794,,5046LP,Tilburg,kvk_not_in_active_register
319467636,GOB,Uitgeschreven,27-04-2011,08-02-2021,52384152,,,5821BE,Vierlingsbeek,kvk_not_in_active_register
319494391,BSO,Uitgeschreven,01-05-2017,30-08-2021,24372454,,,3286XC,Klaaswaal,kvk_not_in_active_register
319696492,BSO,Uitgeschreven,09-08-2017,06-10-2021,60866519,,,3353AT,Papendrecht,kvk_not_in_active_register
319887029,KDV,Uitgeschreven,11-06-2013,01-08-2018,56341202,000027814432,,6542KB,Nijmegen,kvk_not_in_active_register
320493131,BSO,Uitgeschreven,16-08-2018,15-07-2020,51553929,,,4725AG,Wouwse Plantage,kvk_not_in_active_register
321063144,BSO,Uitgeschreven,13-04-2021,25-01-2022,75813971,000045493766,,4147CB,Asperen,kvk_not_in_active_register
321407015,KDV,Uitgeschreven,01-01-2010,10-09-2022,32155094,,,1325EH,Almere,kvk_not_in_active_register
321789337,GOB,Uitgeschreven,06-08-2018,21-10-2019,71823778,000071823778,,2316RZ,Leiden,kvk_not_in_active_register
321870530,KDV,Uitgeschreven,22-05-2019,11-01-2021,64715167,,,7475CX,Markelo,kvk_not_in_active_register
322146574,KDV,Uitgeschreven,01-08-2015,13-11-2020,63303515,000032265263,,1502ND,Zaandam,kvk_not_in_active_register
322313247,BSO,Uitgeschreven,31-05-2018,11-10-2019,54928397,000039150291,,1087DN,Amsterdam,kvk_not_in_active_register
322633400,GOB,Uitgeschreven,25-03-2020,26-11-2020,77309502,000045018448,,8862AL,Harlingen,kvk_not_in_active_register
323373859,GOB,Uitgeschreven,01-01-2010,14-08-2012,28061592,,,1015AS,Amsterdam,kvk_not_in_active_register
323738916,KDV,Uitgeschreven,01-03-2019,01-07-2025,65304829,000046149627,,1324AJ,Almere,kvk_not_in_active_register
324875174,KDV,Uitgeschreven,01-09-2012,01-01-2021,02089561,,,9617BN,Harkstede,kvk_not_in_active_register
325112125,BSO,Uitgeschreven,17-09-2012,01-01-2020,54187990,000054187990,,9801VC,Zuidhorn,kvk_not_in_active_register
325131715,KDV,Uitgeschreven,17-07-2017,28-08-2018,59765607,,,3844NC,Harderwijk,kvk_not_in_active_register
325182413,KDV,Uitgeschreven,06-12-2017,31-12-2018,09097057,,,6715EA,Ede,kvk_not_in_active_register
325202473,BSO,Uitgeschreven,15-02-2016,01-04-2020,08117286,000030286182,,7514CZ,Enschede,kvk_not_in_active_register
325267984,GOB,Uitgeschreven,09-03-2021,30-12-2022,80711383,000080711383,,4214DS,Vuren,kvk_not_in_active_register
325349216,KDV,Uitgeschreven,23-01-2019,17-07-2020,08215454,,,7314BM,Apeldoorn,kvk_not_in_active_register
325501890,GOB,Uitgeschreven,09-06-2014,01-08-2019,01167635,000000000000,,3527VW,Utrecht,kvk_not_in_active_register
325729773,KDV,Uitgeschreven,06-06-2019,01-08-2023,04073645,000011664304,,7973KG,Darp,kvk_not_in_active_register
325941543,KDV,Uitgeschreven,11-01-2018,01-03-2022,24372454,000019843534,,3262GM,Oud-Beijerland,kvk_not_in_active_register
326209165,BSO,Uitgeschreven,09-10-2017,30-09-2021,77262212,000044973683,,1314NA,Almere,kvk_not_in_active_register
326533059,KDV,Uitgeschreven,21-08-2017,03-04-2018,57529892,000030042968,,3572AS,Utrecht,kvk_not_in_active_register
326604078,KDV,Uitgeschreven,17-01-2013,12-10-2018,53170164,000053170164,,4133EA,Vianen,kvk_not_in_active_register
326848083,KDV,Uitgeschreven,01-05-2018,23-10-2020,73176273,,,4849CG,Dorst,kvk_not_in_active_register
326885900,BSO,Uitgeschreven,01-03-2019,30-08-2021,30200981,000043071147,,3555VZ,Utrecht,kvk_not_in_active_register
327748928,BSO,Uitgeschreven,09-04-2018,01-11-2019,12066832,000012066832,,6071TV,Swalmen,kvk_not_in_active_register
327836532,BSO,Uitgeschreven,15-10-2021,01-12-2022,67263968,000049940953,,5741CL,Beek en Donk,kvk_not_in_active_register
328002100,KDV,Uitgeschreven,17-01-2018,02-02-2023,60870508,000060870508,,3353BT,Papendrecht,kvk_not_in_active_register
328005058,KDV,Uitgeschreven,24-08-2018,23-10-2018,70724474,,,3151PP,Hoek van Holland,kvk_not_in_active_register
328120236,KDV,Uitgeschreven,01-01-2010,01-03-2022,24345812,000021896461,,3011AM,Rotterdam,kvk_not_in_active_register
328266644,KDV,Uitgeschreven,10-10-2016,01-09-2018,41062208,,,5706XC,Helmond,kvk_not_in_active_register
328782464,GOB,Uitgeschreven,22-09-2017,01-07-2018,67081983,,,2912XE,Nieuwerkerk aan den IJssel,kvk_not_in_active_register
328939249,GOB,Uitgeschreven,22-03-2017,01-04-2025,67817653,000036314951,,6003AB,Weert,kvk_not_in_active_register
329552338,KDV,Uitgeschreven,01-01-2017,01-08-2019,51513773,,,3261VC,Oud-Beijerland,kvk_not_in_active_register
330138364,KDV,Uitgeschreven,01-01-2017,11-07-2022,39089223,000042763045,,8302AK,Emmeloord,kvk_not_in_active_register
330363864,BSO,Uitgeschreven,28-05-2019,21-10-2024,63162989,000032105592,,3356BP,Papendrecht,kvk_not_in_active_register
330419420,BSO,Uitgeschreven,26-08-2019,25-11-2019,74672436,000042611989,,9781HN,Bedum,kvk_not_in_active_register
330481708,KDV,Uitgeschreven,26-09-2017,07-12-2022,69290466,000037650173,,7891JW,Klazienaveen,kvk_not_in_active_register
330606104,KDV,Uitgeschreven,03-10-2017,31-08-2022,68822405,000037228064,,9145RG,Ternaard,kvk_not_in_active_register
330836213,BSO,Uitgeschreven,14-08-2013,18-05-2015,52869091,000000000000,,9271AG,DE WESTEREEN,kvk_not_in_active_register
331300898,BSO,Uitgeschreven,04-08-2020,30-08-2021,63909928,,,2717XV,Zoetermeer,kvk_not_in_active_register
332935693,KDV,Ingeschreven,03-05-2012,,98765299,000023791578,Besloten Vennootschap,1328SM,Almere,kvk_not_in_active_register
333892288,BSO,Uitgeschreven,13-06-2014,01-10-2018,67699200,000030029481,,3255BS,Oude-Tonge,kvk_not_in_active_register
333912007,KDV,Uitgeschreven,30-01-2017,01-01-2019,41012077,,,9715GD,Groningen,kvk_not_in_active_register
334163924,KDV,Uitgeschreven,01-01-2010,20-03-2019,18132109,000010750533,,5144ZW,Waalwijk,kvk_not_in_active_register
